No.,Germ Layer,Differentiation State,Source Age,Anatomy Id,Cell Type Id,Body Part,Organ,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4,Cell Type,Synonym,CL Id,UBERON Id,Image Id,Tissue Image ID
2130,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140202010301000000000,120,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,
2131,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140202010302000000000,78,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,
2132,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140202010302000000000,120,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,Tunica intima,,,,,Fibroblast,,CL:0000057,,134,
2133,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140202010302000000000,119,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,
2134,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140202010302010000000,231,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,
2135,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140202010303000000000,231,Trunk,Stomach,Cardia,Mucosa,Lamina propria,Vein,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,
2136,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140202020000000000000,231,Trunk,Stomach,Cardia,Mucosa,Muscularis mucosae,,,,,,,Smooth muscle cell,,CL:0000192,,,
2137,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140203000100000000000,231,Trunk,Stomach,Cardia,Muscular layer,,Inner circular muscle layer,,,,,,Smooth muscle cell,,CL:0000192,,,
2138,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140203000200000000000,231,Trunk,Stomach,Cardia,Muscular layer,,Middle circular muscle layer,,,,,,Smooth muscle cell,,CL:0000192,,,
2139,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140203000300000000000,231,Trunk,Stomach,Cardia,Muscular layer,,Outer longitudinal muscle layer,,,,,,Smooth muscle cell,,CL:0000192,,,
2140,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000000000000000,120,Trunk,Stomach,Cardia,Submucosa,,,,,,,,Fibroblast,,CL:0000057,,,
2141,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000000000000000,119,Trunk,Stomach,Cardia,Submucosa,,,,,,,,Fat cell (adipocyte),,CL:0000136,,,
2142,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000101000000000,120,Trunk,Stomach,Cardia,Submucosa,,Artery,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,
2143,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000102000000000,78,Trunk,Stomach,Cardia,Submucosa,,Artery,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,
2144,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000102000000000,120,Trunk,Stomach,Cardia,Submucosa,,Artery,Tunica intima,,,,,Fibroblast,,CL:0000057,,,
2145,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000102000000000,119,Trunk,Stomach,Cardia,Submucosa,,Artery,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,
2146,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000102010000000,231,Trunk,Stomach,Cardia,Submucosa,,Artery,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,
2147,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000103000000000,231,Trunk,Stomach,Cardia,Submucosa,,Artery,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,
2148,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000201000000000,120,Trunk,Stomach,Cardia,Submucosa,,Vein,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,
2149,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000202000000000,78,Trunk,Stomach,Cardia,Submucosa,,Vein,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,
2150,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000202000000000,120,Trunk,Stomach,Cardia,Submucosa,,Vein,Tunica intima,,,,,Fibroblast,,CL:0000057,,,
2151,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000202000000000,119,Trunk,Stomach,Cardia,Submucosa,,Vein,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,
2152,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000202010000000,231,Trunk,Stomach,Cardia,Submucosa,,Vein,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,
2153,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204000203000000000,231,Trunk,Stomach,Cardia,Submucosa,,Vein,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,
2154,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140204010000000000000,189,Trunk,Stomach,Cardia,Submucosa,Meissner's submucosal plexus,,,,,,,Neuron,,CL:0000540,,,
2155,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140205000001000000000,89,Trunk,Stomach,Cardia,Serosa,,,Epithelium,,,,,Epithelial cell,,CL:0000076,,,
2156,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140205010000000000000,120,Trunk,Stomach,Cardia,Serosa,Subserosa,,,,,,,Fibroblast,,CL:0000057,,,
2157,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140205010000000000000,119,Trunk,Stomach,Cardia,Serosa,Subserosa,,,,,,,Fat cell (adipocyte),,CL:0000136,,,
2158,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140301000000000000000,189,Trunk,Stomach,Fundus of stomach,Auerbach's myenteric plexus,,,,,,,,Neuron,,CL:0000540,,,t008   t060   t061   t062
2159,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302000001000000000,244,Trunk,Stomach,Fundus of stomach,Mucosa,,,Epithelium,,,,,Surface-lining cell,,CL:0002178,,,t008   t060   t061   t062
2160,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010000000000000,120,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,,,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2161,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010000000000000,119,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,,,,,,,Fat cell (adipocyte),,CL:0000136,,,t008   t060   t061   t062
2162,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010101000000000,120,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2163,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010102000000000,78,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,t008   t060   t061   t062
2164,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010102000000000,120,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,Tunica intima,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2165,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010102000000000,119,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,t008   t060   t061   t062
2166,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010102010000000,231,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,t008   t060   t061   t062
2167,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010103000000000,231,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Artery,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,t008   t060   t061   t062
2168,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,244,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,Surface-lining cell,,CL:0002178,,,t008   t060   t061   t062
2169,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,95,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,Foveolar cell (surface mucous cell),,CL:0002179,,,t008   t060   t061   t062
2170,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,181,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,Mucus neck cell,,CL:0002181,,,t008   t060   t061   t062
2171,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,17,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,A cell,,CL:0002264,,,t008   t060   t061   t062
2172,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,65,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,D cell,,CL:0002267,,,t008   t060   t061   t062
2173,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,74,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,EC (Enterochromaffin) cell,,CL:0000577,,,t008   t060   t061   t062
2174,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,76,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,ECL cell,,CL:0002273,,,t008   t060   t061   t062
2175,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,123,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,Type G enteroendocrine cell,,CL:0000508,,,t008   t060   t061   t062
2176,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,126,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,GL cell,,CL:0000164,,,t008   t060   t061   t062
2177,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,212,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,PP cell,,CL:0000164,,,t008   t060   t061   t062
2178,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,255,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,VIP cell,,CL:0002269,,,t008   t060   t061   t062
2179,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,204,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,Parietal cell,,CL:0000162,,72   440   441   442   443   444   445   448   449,t008   t060   t061   t062
2180,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010200000000000,49,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Gastric gland proper,,,,,,Chief cell,,CL:0000155,,73   435   446   447,t008   t060   t061   t062
2181,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010301000000000,120,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2182,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010302000000000,78,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,t008   t060   t061   t062
2183,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010302000000000,120,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,Tunica intima,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2184,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010302000000000,119,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,t008   t060   t061   t062
2185,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010302010000000,231,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,t008   t060   t061   t062
2186,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302010303000000000,231,Trunk,Stomach,Fundus of stomach,Mucosa,Lamina propria,Vein,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,t008   t060   t061   t062
2187,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140302020000000000000,231,Trunk,Stomach,Fundus of stomach,Mucosa,Muscularis mucosae,,,,,,,Smooth muscle cell,,CL:0000192,,,t008   t060   t061   t062
2188,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000000000000000,120,Trunk,Stomach,Fundus of stomach,Submucosa,,,,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2189,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000000000000000,119,Trunk,Stomach,Fundus of stomach,Submucosa,,,,,,,,Fat cell (adipocyte),,CL:0000136,,,t008   t060   t061   t062
2190,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000101000000000,120,Trunk,Stomach,Fundus of stomach,Submucosa,,Artery,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2191,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000102000000000,78,Trunk,Stomach,Fundus of stomach,Submucosa,,Artery,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,t008   t060   t061   t062
2192,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000102000000000,120,Trunk,Stomach,Fundus of stomach,Submucosa,,Artery,Tunica intima,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2193,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000102000000000,119,Trunk,Stomach,Fundus of stomach,Submucosa,,Artery,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,t008   t060   t061   t062
2194,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000102010000000,231,Trunk,Stomach,Fundus of stomach,Submucosa,,Artery,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,t008   t060   t061   t062
2195,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000103000000000,231,Trunk,Stomach,Fundus of stomach,Submucosa,,Artery,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,t008   t060   t061   t062
2196,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000201000000000,120,Trunk,Stomach,Fundus of stomach,Submucosa,,Vein,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2197,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000202000000000,78,Trunk,Stomach,Fundus of stomach,Submucosa,,Vein,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,t008   t060   t061   t062
2198,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000202000000000,120,Trunk,Stomach,Fundus of stomach,Submucosa,,Vein,Tunica intima,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2199,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000202000000000,119,Trunk,Stomach,Fundus of stomach,Submucosa,,Vein,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,t008   t060   t061   t062
2200,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000202010000000,231,Trunk,Stomach,Fundus of stomach,Submucosa,,Vein,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,t008   t060   t061   t062
2201,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303000203000000000,231,Trunk,Stomach,Fundus of stomach,Submucosa,,Vein,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,t008   t060   t061   t062
2202,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140303010000000000000,189,Trunk,Stomach,Fundus of stomach,Submucosa,Meissner's submucosal plexus,,,,,,,Neuron,,CL:0000540,,,t008   t060   t061   t062
2203,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140304000001000000000,89,Trunk,Stomach,Fundus of stomach,Serosa,,,Epithelium,,,,,Epithelial cell,,CL:0000076,,,t008   t060   t061   t062
2204,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140304010000000000000,120,Trunk,Stomach,Fundus of stomach,Serosa,Subserosa,,,,,,,Fibroblast,,CL:0000057,,,t008   t060   t061   t062
2205,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140304010000000000000,119,Trunk,Stomach,Fundus of stomach,Serosa,Subserosa,,,,,,,Fat cell (adipocyte),,CL:0000136,,,t008   t060   t061   t062
2206,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140401000000000000000,189,Trunk,Stomach,Pylorus,Auerbach's myenteric plexus,,,,,,,,Neuron,,CL:0000540,,,t063
2207,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402000001000000000,244,Trunk,Stomach,Pylorus,Mucosa,,,Epithelium,,,,,Surface-lining cell,,CL:0002178,,77,t063
2208,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402000001000000000,95,Trunk,Stomach,Pylorus,Mucosa,,,Epithelium,,,,,Foveolar cell (surface mucous cell),,CL:0002179,,,t063
2209,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010000000000000,120,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,,,,,,,Fibroblast,,CL:0000057,,75,t063
2210,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010000000000000,119,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,,,,,,,Fat cell (adipocyte),,CL:0000136,,,t063
2211,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010101000000000,120,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Artery,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,t063
2212,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010102000000000,78,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Artery,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,t063
2213,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010102000000000,120,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Artery,Tunica intima,,,,,Fibroblast,,CL:0000057,,,t063
2214,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010102000000000,119,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Artery,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,t063
2215,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010102010000000,231,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Artery,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,t063
2216,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010103000000000,231,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Artery,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,t063
2217,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010200000000000,78,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Capillary,,,,,,Endothelial cell,,CL:0002144,,76   427,t063
2218,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010200000000000,205,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Capillary,,,,,,Pericyte,,CL:0000669,,,t063
2219,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,244,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,Surface-lining cell,,CL:0002178,,,t063
2220,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,95,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,Foveolar cell (surface mucous cell),,CL:0002179,,,t063
2221,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,181,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,Mucus neck cell,,CL:0002181,,428   429   430,t063
2222,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,17,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,A cell,,CL:0002264,,,t063
